股票代码,股票名称,最新数据日期,最新收盘价,是否命中,命中策略,选股理由
002696,百洋股份,2026-07-03,19.64165032,否,,
002697,红旗连锁,2026-07-03,37.37185506,否,,
002698,博实股份,2026-07-03,40.43712228,否,,
002700,万憬能源,2026-07-03,41.10809208,否,,
002701,奥瑞金,2026-07-03,46.6873263,否,,
002702,海欣食品,2026-07-03,33.68091816,否,,
002703,浙江世宝,2026-07-03,38.64654144,否,,
002705,新宝股份,2026-07-03,26.1209466,否,,
002706,良信股份,2026-07-03,136.24879644,否,,
002707,众信旅游,2026-07-03,60.1651314,否,,
002708,光洋股份,2026-07-03,42.98598395,否,,
002709,天赐材料,2026-07-03,789.32996408,否,,
002712,思美传媒,2026-07-03,22.49547552,否,,
002713,*ST东易,2026-07-03,64.90189575,否,,
002714,牧原股份,2026-07-03,740.7138105,否,,
002715,登云股份,2026-07-03,22.27285002,否,,
002716,湖南白银,2026-07-03,32.2080528,否,,
002717,*ST岭南,2026-07-03,14.4301698,否,,
002718,友邦吊顶,2026-07-03,300.19365409,否,,
002719,ST麦趣,2026-07-03,10.18772432,否,,
002721,金一文化,2026-07-03,7.09641576,否,,
002722,物产金轮,2026-07-03,13.7568452,否,,
002723,小崧股份,2026-07-03,27.49512678,否,,
002724,海洋王,2026-07-03,10.4504712,否,,
002725,跃岭股份,2026-07-03,33.42242215,否,,
002726,ST龙大,2026-07-03,6.23123718,否,,
002727,一心堂,2026-07-03,24.45754612,否,,
002728,特一药业,2026-07-03,49.50075426,否,,
002729,好利科技,2026-06-26,49.8824886,否,,
002730,电光科技,2026-07-03,66.82598176,否,,
002731,ST萃华,2026-04-30,7.6417059,否,,
002732,燕塘乳业,2026-07-03,14.6758004,否,,
002733,雄韬股份,2026-07-03,63.68544051,否,,
002734,利民股份,2026-07-03,63.53400833,否,,
002735,王子新材,2026-07-03,51.0631028,否,,
002736,国信证券,2026-07-03,14.06663325,否,,
002737,葵花药业,2026-07-03,71.78114979,否,,
002738,中矿资源,2026-07-03,206.44848756,否,,
002739,儒意电影,2026-07-03,29.7627748,否,,
002741,光华科技,2026-07-03,102.59191428,否,,
002742,冀衡医药,2026-07-03,18.1763684,否,,
002743,富煌钢构,2026-07-03,8.88657213,否,,
002745,木林森,2026-07-03,28.37160768,否,,
002746,仙坛股份,2026-07-03,26.38977728,否,,
002747,埃斯顿,2026-07-03,278.14790663,否,,
002748,世龙实业,2026-07-03,23.25603992,否,,
002749,国光股份,2026-07-03,78.87753024,否,,
002752,昇兴股份,2026-07-03,12.56862977,否,,
002753,永东股份,2026-07-03,23.47073332,否,,
002755,奥赛康,2026-07-03,27.56765386,否,,
002756,永兴材料,2026-07-03,193.53697482,否,,
002757,南兴股份,2026-07-03,52.4197104,否,,
002758,浙农股份,2026-07-03,35.69296674,否,,
002759,天际股份,2026-07-03,66.15724841,否,,
002760,凤形股份,2026-07-03,17.5622814,否,,
002761,浙江建投,2026-07-03,21.80521495,否,,
002762,金发拉比,2026-07-03,49.11847437,否,,
002763,汇洁股份,2026-07-03,21.7560659,否,,
002765,蓝黛科技,2026-07-03,16.59180243,否,,
002766,索菱股份,2026-07-03,7.561695,否,,
002767,先锋电子,2026-07-03,27.64790556,否,,
002768,国恩股份,2026-07-03,259.7382606,否,,
002769,普路通,2026-07-03,35.17393994,否,,
002771,真视通,2026-07-03,37.07222145,否,,
002772,众兴菌业,2026-07-03,34.7046498,否,,
002773,康弘药业,2026-07-03,48.80309274,否,,
002774,快意电梯,2026-07-03,18.78070558,否,,
002775,文科股份,2026-07-03,17.36593335,否,,
002777,久远银海,2026-07-03,63.53248884,否,,
002778,中晟高科,2026-07-03,22.49898456,否,,
002779,中坚科技,2026-07-03,174.69344148,否,,
002780,三夫户外,2026-07-03,25.75661984,否,,
002782,可立克,2026-07-03,54.4232328,否,,
002783,凯龙股份,2026-07-03,33.54121881,否,,
002785,万里石,2026-07-03,44.33632892,否,,
002786,银宝山新,2026-07-03,24.6700989,否,,
002787,华源控股,2026-07-03,64.18834,否,,
002788,鹭燕医药,2026-07-03,36.82854254,否,,
002789,*ST建艺,2026-07-03,20.27002572,否,,
002790,瑞尔特,2026-07-03,18.46148876,否,,
002791,坚朗五金,2026-07-03,21.51561027,否,,
002792,通宇通讯,2026-07-03,113.16824592,否,,
002793,罗欣药业,2026-07-03,15.46791764,否,,
002795,永和智控,2026-07-03,28.30290568,否,,
002796,世嘉科技,2026-07-03,85.45236144,否,,
002797,第一创业,2026-07-03,11.34122276,否,,
002798,帝欧水华,2026-07-03,17.50429456,否,,
002799,环球印务,2026-07-03,16.10267477,否,,
002800,天顺股份,2026-07-03,27.16377342,否,,
002801,微光股份,2026-07-03,139.67655068,否,,
002802,洪汇新材,2026-07-03,23.36281854,否,,
002803,吉宏股份,2026-07-03,78.98118189,否,,
002805,丰元股份,2026-07-03,56.56534846,否,,
002806,华锋股份,2026-07-03,31.67467992,否,,
002807,江阴银行,2026-07-03,7.24222345,否,,
002808,恒久退,2026-07-03,0.5532516,否,,
002809,红墙股份,2026-07-03,22.2961128,否,,
002810,山东赫达,2026-07-03,90.42966064,否,,
002811,郑中设计,2026-07-03,22.9697364,否,,
002812,恩捷股份,2026-07-03,236.44024572,否,,
002813,路畅科技,2026-07-03,20.1508965,否,,
002815,崇达技术,2026-07-03,35.59205876,否,,
002816,*ST和科,2026-07-03,29.61403494,否,,
002817,黄山胶囊,2026-07-03,23.08870396,否,,
002818,富森美,2026-07-03,29.8060921,否,,
002819,东方中科,2026-07-03,28.0130774,否,,
002820,桂发祥,2026-07-03,16.3666008,否,,
002821,凯莱英,2026-07-03,503.408592,否,,
002822,ST中装,2026-07-03,7.55064422,否,,
002823,凯中精密,2026-07-03,34.64752039,否,,
002824,和胜股份,2026-07-03,71.62524056,否,,
002825,纳尔股份,2026-07-03,26.60062085,否,,
002826,易明医药,2026-07-03,19.1651669,否,,
002827,高争民爆,2026-07-03,42.4596789,否,,
002828,贝肯能源,2026-07-03,18.60442026,否,,
002829,星网宇达,2026-07-03,45.015042,否,,
002830,名雕股份,2026-07-03,53.40645009,否,,
002831,裕同科技,2026-07-03,115.85964843,否,,
002832,比音勒芬,2026-07-03,125.80710608,否,,
002833,弘亚数控,2026-07-03,77.08657644,否,,
002835,同为股份,2026-07-03,26.38770876,否,,
002836,新宏泽,2026-07-03,34.48977454,否,,
002837,英维克,2026-07-03,1037.92897245,否,,
002838,道恩股份,2026-07-03,175.00948608,否,,
002839,张家港行,2026-07-03,6.67680165,否,,
002840,华统股份,2026-07-03,19.27034208,否,,
002841,视源股份,2026-07-03,69.90731568,否,,
002842,翔鹭钨业,2026-07-03,126.82847205,否,,
002843,泰嘉股份,2026-07-03,41.51402606,否,,
002845,同兴达,2026-07-03,45.08135352,否,,
002846,英联股份,2026-07-03,28.5130365,否,,
002847,盐津铺子,2026-07-03,113.81728584,否,,
002848,高斯贝尔,2026-07-03,14.39750418,否,,
002849,威星智能,2026-07-03,35.44297848,否,,
002850,科达利,2026-07-03,367.35372344,否,,
002851,麦格米特,2026-07-03,344.83234852,否,,
002852,道道全,2026-07-03,24.74068866,否,,
002853,皮阿诺,2026-07-03,53.35202565,否,,
002855,捷荣技术,2026-07-03,9.86911497,否,,
002856,*ST美芝,2026-07-03,24.38758868,否,,
002857,三晖电气,2026-07-03,28.1558496,否,,
002858,力盛体育,2026-07-03,22.35437545,否,,
002859,洁美科技,2026-07-03,399.8746056,否,,
002860,星帅尔,2026-07-03,61.28210676,否,,
002861,瀛通通讯,2026-07-03,30.93690798,否,,
002862,实丰文化,2026-07-03,28.21105078,否,,
002863,今飞凯达,2026-07-03,7.87503277,否,,
002864,盘龙药业,2026-07-03,28.7319414,否,,
002865,钧达股份,2026-07-03,86.432148,否,,
002866,传艺科技,2026-07-03,27.97489728,否,,
002867,周大生,2026-07-03,38.00528012,否,,
002868,绿康生化,2026-07-03,36.09037656,否,,
002869,金溢科技,2026-07-03,27.34079062,否,,
002870,香山股份,2026-07-03,41.05985445,否,,
002871,伟隆股份,2026-07-03,83.46101148,否,,
002872,ST天圣,2026-07-03,7.64866327,否,,
002873,新天药业,2026-07-03,27.8430918,否,,
002875,安奈儿,2026-07-03,25.4729342,否,,
002876,三利谱,2026-07-03,59.40546885,否,,
002877,智能自控,2026-07-03,20.98480905,否,,
002878,元隆雅图,2026-07-03,38.17646352,否,,
002879,长缆科技,2026-07-03,21.92466584,否,,
002880,卫光生物,2026-07-03,48.1184778,否,,
002881,美格智能,2026-07-03,87.02989856,否,,
002882,金龙羽,2026-07-03,22.6806496,否,,
002883,*ST中设,2026-07-03,27.0325952,否,,
002884,凌霄泵业,2026-07-03,99.59202,否,,
002885,京泉华,2026-07-03,127.0100321,否,,
002886,沃特股份,2026-07-03,72.81992297,否,,
002887,绿茵生态,2026-07-03,51.16689888,否,,
002888,惠威科技,2026-07-03,40.0156432,否,,
002889,东方嘉盛,2026-07-03,31.99253904,否,,
002890,弘宇股份,2026-07-03,42.32287179,否,,
002891,中宠股份,2026-07-03,74.2944357,否,,
002892,科力尔,2026-07-03,84.77077512,否,,
002893,京能热力,2026-07-03,17.07930064,否,,
002895,川恒股份,2026-07-03,40.3419589,否,,
002896,中大力德,2026-07-03,198.66939444,否,,
002897,意华股份,2026-07-03,129.3189849,否,,
002898,赛隆退,2026-07-03,0.40506408,否,,
002899,英派斯,2026-07-03,23.75460225,否,,
002900,哈三联,2026-07-03,17.4606381,否,,
002901,大博医疗,2026-07-03,49.16193386,否,,
002902,铭普光磁,2026-07-03,41.89785968,否,,
002903,宇环数控,2026-07-03,68.7100296,否,,
002905,金逸影视,2026-07-03,16.7088652,否,,
002906,华阳集团,2026-07-03,28.85295224,否,,
002907,华森制药,2026-07-03,14.20094592,否,,
002908,德生科技,2026-07-03,20.7425071,否,,
002909,集泰股份,2026-07-03,15.46455392,否,,
002910,庄园牧场,2026-07-03,11.39136075,否,,
002911,佛燃能源,2026-07-03,31.1897976,否,,
002912,中新赛克,2026-07-03,51.7395627,否,,
002913,奥士康,2026-07-03,130.07940075,否,,
002915,中欣氟材,2026-07-03,46.86956448,否,,
002916,深南电路,2026-07-03,1078.37787304,否,,
002917,金奥博,2026-07-03,28.79885144,否,,
002918,蒙娜丽莎,2026-07-03,30.05435286,否,,
002919,名臣健康,2026-07-03,68.7400215,否,,
002920,德赛西威,2026-07-03,92.17496744,否,,
002921,联诚精密,2026-07-03,43.2574439,否,,
002922,伊戈尔,2026-07-03,56.91409415,否,,
002923,润都股份,2026-07-03,41.4829366,否,,
002925,盈趣科技,2026-07-03,50.74324578,否,,
002926,华西证券,2026-07-03,8.95124784,否,,
002927,泰永长征,2026-07-03,47.29357439,否,,
002928,华夏航空,2026-07-03,15.99299956,否,,
002929,润建股份,2026-07-03,71.87799039,否,,
002930,宏川智慧,2026-07-03,20.26793008,否,,
002931,锋龙股份,2026-07-03,176.05481336,否,,
002932,*ST明德,2026-07-03,60.4349973,否,,
002933,新兴装备,2026-07-03,28.866408,否,,
002935,天奥电子,2026-07-03,95.9956608,否,,
002936,郑州银行,2026-07-03,2.40226909,否,,
002937,兴瑞科技,2026-07-03,80.87170528,否,,
002938,鹏鼎控股,2026-07-03,112.32442272,否,,
002939,长城证券,2026-07-03,9.38630848,否,,
002940,昂利康,2026-07-03,67.96857456,否,,
002941,新疆交建,2026-07-03,10.4857929,否,,
002942,新农股份,2026-07-03,22.4959951,否,,
002943,宇晶股份,2026-07-03,99.68744115,否,,
002945,华林证券,2026-07-03,14.04087714,否,,
002946,新乳业,2026-07-03,15.91430952,否,,
002947,恒铭达,2026-07-03,135.14705099,否,,
002948,青岛银行,2026-07-03,7.74124529,否,,
002949,华阳国际,2026-07-03,12.7429995,否,,
002950,奥美医疗,2026-07-03,15.88541023,否,,
002951,金时科技,2026-07-03,16.13960394,否,,
002952,亚世光电,2026-07-03,53.9410044,否,,
002953,日丰股份,2026-07-03,22.93241625,否,,
002955,鸿合科技,2026-07-03,71.4504464,否,,
002956,西麦食品,2026-07-03,90.44198595,否,,
002957,科瑞技术,2026-07-03,51.0074045,否,,
002958,青农商行,2026-07-03,3.4208757,否,,
002959,小熊电器,2026-07-03,48.87413581,否,,
002960,青鸟智控,2026-07-03,35.43278088,否,,
002961,瑞达期货,2026-07-03,22.60377015,否,,
002962,五方光电,2026-07-03,27.73096008,否,,
002963,豪尔赛,2026-07-03,21.6308971,否,,
002965,祥鑫科技,2026-07-03,73.1803286,否,,
002966,苏州银行,2026-07-03,10.4914524,否,,
002967,广电计量,2026-07-03,32.7926372,否,,
002968,新大正,2026-07-03,31.2446728,否,,
002969,嘉美包装,2026-07-03,15.32011344,否,,
002970,锐明技术,2026-07-03,117.56078075,否,,
002971,和远气体,2026-07-03,95.84292494,否,,
002972,科安达,2026-07-03,30.87006912,否,,
002973,侨银股份,2026-07-03,11.45978953,否,,
002975,博杰股份,2026-07-03,327.0024936,否,,
002976,瑞玛精密,2026-07-03,43.0149561,否,,
002977,*ST天箭,2026-07-03,42.00867374,否,,
002978,安宁股份,2026-07-03,31.11909844,否,,
002979,雷赛智能,2026-07-03,108.2007433,否,,
002980,华盛昌,2026-07-03,172.49712051,否,,
002981,朝阳科技,2026-07-03,31.32314122,否,,
002982,湘佳股份,2026-07-03,24.52126032,否,,
002983,芯瑞达,2026-07-03,41.92889385,否,,
002984,森麒麟,2026-07-03,20.41183821,否,,
002985,北摩高科,2026-07-03,64.93352514,否,,
002986,宇新股份,2026-07-03,36.20368584,否,,
002987,京北方,2026-07-03,67.512615,否,,
002988,豪美新材,2026-07-03,26.75929296,否,,
002989,中天精装,2026-07-03,40.08550931,否,,
002990,盛视科技,2026-07-03,148.4218229,否,,
002991,甘源食品,2026-07-03,49.3685777,否,,
002992,宝明科技,2026-07-03,54.44350035,否,,
002993,奥海科技,2026-07-03,95.4103683,否,,
002995,天地在线,2026-07-03,50.04212375,否,,
002996,顺博合金,2026-07-03,8.51690294,否,,
002997,瑞鹄模具,2026-07-03,32.94097735,否,,
002998,优彩资源,2026-07-03,8.65567388,否,,
002999,天禾股份,2026-07-03,8.58123552,否,,
003000,劲仔食品,2026-07-03,11.79972608,否,,
003001,中岩大地,2026-07-03,26.00032251,否,,
003002,壶化股份,2026-07-03,19.69229892,否,,
003003,天元股份,2026-07-03,11.32585755,否,,
003004,声迅股份,2026-07-03,75.42489834,否,,
003005,竞业达,2026-07-03,27.67911974,否,,
003006,百亚股份,2026-07-03,16.95022408,否,,
003007,直真科技,2026-07-03,55.43134576,否,,
003008,开普检测,2026-07-03,27.90071812,否,,
003009,中天火箭,2026-07-03,63.0195348,否,,
003010,若羽臣,2026-07-03,70.52151264,否,,
003011,海象新材,2026-07-03,33.3783241,否,,
003012,东鹏控股,2026-07-03,5.51386602,否,,
003013,地铁设计,2026-07-03,16.8894047,否,,
003015,日久光电,2026-07-03,13.3809112,否,,
003016,欣贺股份,2026-07-03,7.54467048,否,,
003017,大洋生物,2026-07-03,44.42306496,否,,
003018,金富科技,2026-07-03,73.3716286,否,,
003019,宸展光电,2026-07-03,43.4674776,否,,
003020,立方制药,2026-07-03,43.7750625,否,,
003021,兆威机电,2026-07-03,233.3854656,否,,
003022,联泓新科,2026-07-03,31.14979551,否,,
003023,彩虹集团,2026-07-03,29.2581042,否,,
003025,思进智能,2026-07-03,58.1209827,否,,
003026,中晶科技,2026-07-03,70.90868421,否,,
003027,同兴科技,2026-07-03,28.2881424,否,,
003028,振邦智能,2026-07-03,33.94061079,否,,
003029,吉大正元,2026-07-03,16.51949334,否,,
003030,祖名股份,2026-07-03,24.5049246,否,,
003031,中瓷电子,2026-07-03,440.9858613,否,,
003032,传智教育,2026-07-03,5.43471829,否,,
003033,征和工业,2026-07-03,65.08617618,否,,
003035,南网能源,2026-07-03,5.85309363,否,,
003036,泰坦股份,2026-07-03,94.78149933,否,,
003037,三和管桩,2026-07-03,6.01464348,否,,
003038,鑫铂股份,2026-07-03,19.82348204,否,,
003039,顺控发展,2026-07-03,12.23793006,否,,
003040,楚天龙,2026-07-03,11.1329856,否,,
003041,真爱美家,2026-07-03,69.8820096,否,,
003042,中农联合,2026-07-03,16.88993976,否,,
003043,华亚智能,2026-07-03,144.03985737,否,,
003816,中国广核,2026-07-03,4.54347721,否,,
300001,特锐德,2026-07-03,239.38734096,否,,
300002,神州泰岳,2026-07-03,121.26684375,否,,
300003,乐普医疗,2026-07-03,60.48389832,否,,
300004,南风股份,2026-07-03,40.70982942,否,,
300005,探路者,2026-07-03,288.27133995,否,,
300006,莱美药业,2026-07-03,39.5001601,否,,
300007,汉威科技,2026-07-03,183.70685238,否,,
300008,天海防务,2026-07-03,72.89629292,否,,
300009,安科生物,2026-07-03,169.10500848,否,,
300010,ST豆神,2026-07-03,12.1353606,否,,
300011,鼎汉技术,2026-07-03,52.47060624,否,,
300012,华测检测,2026-07-03,282.43877036,否,,
300013,新宁物流,2026-07-03,17.99346419,否,,
300014,亿纬锂能,2026-07-03,1127.84434312,否,,
300015,爱尔眼科,2026-07-03,563.182857,否,,
300016,北陆药业,2026-07-03,63.0016895,否,,
300017,网宿科技,2026-07-03,325.02771933,否,,
300018,中元股份,2026-07-03,100.36725255,是,MaVolumeStrategy; TurtleTradeStrategy,5日均线上穿20日均线，且成交量大于20日均量1.5倍。; 收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
300019,硅宝科技,2026-07-03,146.5205421,否,,
300020,ST银江,2026-07-03,26.0900742,否,,
300021,大禹节水,2026-07-03,45.12707915,否,,
300022,吉峰科技,2026-07-03,33.27937457,否,,
300024,机器人,2026-07-03,434.38920481,否,,
300025,华星创业,2026-07-03,34.6038498,否,,
300026,红日药业,2026-07-03,158.14488709,否,,
300027,ST华谊,2026-07-03,26.73304101,否,,
300029,天龙退,2026-07-03,0.15352095,否,,
300030,阳普医疗,2026-07-03,25.93806671,否,,
300031,宝通科技,2026-07-03,180.03497097,否,,
300032,金龙机电,2026-07-03,16.03441364,否,,
300033,同花顺,2026-07-03,3271.33929672,否,,
300034,钢研高纳,2026-07-03,109.49716575,否,,
300035,中科电气,2026-07-03,128.71518869,否,,
300036,超图软件,2026-07-03,60.35563248,否,,
300037,新宙邦,2026-07-03,592.976224,否,,
300039,上海凯宝,2026-07-03,56.3991362,否,,
300040,九洲集团,2026-07-03,37.38003024,否,,
300041,回天新材,2026-07-03,120.39217008,否,,
300042,朗科科技,2026-07-03,214.9481985,否,,
300043,星辉娱乐,2026-07-03,93.58876341,否,,
300044,*ST赛为,2026-07-03,42.6945232,否,,
300045,华力创通,2026-07-03,145.1257515,否,,
300046,台基股份,2026-07-03,139.9318201,否,,
300047,天源迪科,2026-07-03,47.71112961,否,,
300048,合康新能,2026-07-03,40.34666985,否,,
300049,福瑞医科,2026-07-03,166.81166766,否,,
300050,世纪鼎利,2026-07-03,48.52107228,否,,
300051,琏升科技,2026-07-03,56.87692415,否,,
300052,中青宝,2026-07-03,32.72853696,否,,
300053,航宇微,2026-07-03,84.77798735,否,,
300054,鼎龙股份,2026-07-03,1165.45625364,否,,
300055,万邦达,2026-07-03,51.95325936,否,,
300056,中创环保,2026-07-03,48.9626674,否,,
300057,万顺新材,2026-07-03,22.23247416,否,,
300058,蓝色光标,2026-07-03,357.0536904,否,,
300059,东方财富,2026-07-03,1724.24521152,否,,
300061,旗天科技,2026-07-03,40.22809076,否,,
300062,中能电气,2026-07-03,39.26432493,否,,
300063,天龙集团,2026-07-03,66.34376784,否,,
300065,海兰信,2026-07-03,195.94144425,否,,
300066,三川智慧,2026-07-03,128.60135664,否,,
300067,安诺其,2026-07-03,44.03947072,否,,
300068,ST南都,2026-07-03,10.95184295,否,,
300069,金利华电,2026-07-03,77.00019446,否,,
300070,碧水源,2026-07-03,62.49817213,否,,
300071,福石控股,2026-07-03,44.07492276,否,,
300072,海新能科,2026-07-03,71.409989,否,,
300073,当升科技,2026-07-03,203.50689685,否,,
300074,华平股份,2026-07-03,47.58265158,否,,
300075,数字政通,2026-07-03,88.81402605,否,,
300076,*ST宁视,2026-07-03,38.65039545,否,,
300077,国民技术,2026-07-03,149.5890823,否,,
300078,思创智联,2026-07-03,38.086383,否,,
300079,数码视讯,2026-07-03,53.60006836,否,,
300080,易成新能,2026-07-03,9.78361874,否,,
300081,ST恒信,2026-07-03,19.58333172,否,,
300082,奥克股份,2026-07-03,74.8791932,否,,
300083,创世纪,2026-07-03,112.41822108,否,,
300084,海默科技,2026-07-03,54.28152832,否,,
300085,银之杰,2026-07-03,386.23291644,否,,
300086,康芝药业,2026-07-03,32.37386266,否,,
300087,ST荃银,2026-07-03,91.56488121,否,,
300088,长信科技,2026-07-03,181.40046548,否,,
300091,*ST金灵,2026-07-03,35.10119472,否,,
300092,科新机电,2026-07-03,33.37612872,否,,
300093,金刚光伏,2026-07-03,52.45027774,否,,
300094,国联水产,2026-07-03,6.36313531,否,,
300095,华伍股份,2026-07-03,39.23125677,否,,
300096,ST易联众,2026-07-03,49.1882016,否,,
300097,智云股份,2026-07-03,33.35869672,否,,
300098,高新兴,2026-07-03,70.0423724,否,,
300099,尤洛卡,2026-07-03,102.53656872,否,,
300100,双林股份,2026-07-03,157.25713989,否,,
300101,振芯科技,2026-07-03,136.72572116,否,,
300102,乾照光电,2026-07-03,139.29635199,否,,
300103,达刚控股,2026-07-03,38.80173171,否,,
300105,龙源技术,2026-07-03,50.9772333,否,,
300106,西部牧业,2026-07-03,15.5514402,否,,
300107,建新股份,2026-07-03,56.77063196,否,,
300109,新开源,2026-07-03,139.68538155,否,,
300110,华仁药业,2026-07-03,14.55867864,否,,
300111,向日葵,2026-07-03,7.08987396,否,,
300112,万讯自控,2026-07-03,25.65252514,否,,
300113,顺网科技,2026-07-03,211.81862565,否,,
300115,长盈精密,2026-07-03,409.50676368,否,,
300118,东方日升,2026-07-03,40.88984454,否,,
300119,瑞普生物,2026-07-03,101.9203328,否,,
300120,经纬辉开,2026-07-03,35.12973726,否,,
300121,阳谷华泰,2026-07-03,91.92006766,否,,
300122,智飞生物,2026-07-03,81.06988301,否,,
300123,ST亚光,2026-07-03,22.86882,否,,
300124,汇川技术,2026-07-03,1810.6903971,否,,
300125,*ST聆达,2026-07-03,55.5051744,否,,
300126,锐奇股份,2026-07-03,23.58100635,否,,
300127,银河磁体,2026-07-03,81.7548139,否,,
300128,锦富技术,2026-07-03,59.36772688,否,,
300129,泰胜风能,2026-07-03,67.0925206,是,TurtleTradeStrategy,收盘价突破前20个交易日高点，成交额过亿，且当日阳线真涨。
300130,新国都,2026-07-03,153.1033962,否,,
300131,英唐智控,2026-07-03,332.45998968,否,,
300132,青松股份,2026-07-03,37.035559,否,,
300133,华策影视,2026-07-03,191.58468584,否,,
300134,大富科技,2026-07-03,37.68652381,否,,
300135,宝利国际,2026-07-03,39.5849216,否,,
300136,信维通信,2026-07-03,1363.6465452,否,,
300137,先河环保,2026-07-03,78.88309634,否,,
300138,晨光生物,2026-07-03,53.1326862,否,,
300139,晓程科技,2026-07-03,227.3457502,否,,
300140,节能环境,2026-07-03,22.47676112,否,,
300141,和顺电气,2026-07-03,46.34792901,否,,
300142,沃森生物,2026-07-03,192.4928676,否,,
300143,盈康生命,2026-07-03,39.30924186,否,,
300144,宋城演艺,2026-07-03,97.65351392,否,,
300145,南方泵业,2026-07-03,109.6779012,否,,
300146,汤臣倍健,2026-07-03,320.6607745,否,,
300147,*ST香雪,2026-07-03,49.3903166,否,,
300148,天舟文化,2026-07-03,19.03627632,否,,
300149,睿智医药,2026-07-03,62.37094509,否,,
300150,世纪瑞尔,2026-07-03,19.7702533,否,,
300151,昌红科技,2026-07-03,227.38337904,否,,
300152,*ST动力,2026-07-03,11.57057664,否,,
300153,科泰电源,2026-07-03,99.9860582,否,,
300154,瑞凌股份,2026-07-03,58.24094076,否,,
300155,安居宝,2026-07-03,33.8770167,否,,
300157,新锦动力,2026-07-03,23.566368,否,,
300158,振东制药,2026-07-03,29.31718032,否,,
300159,新研股份,2026-07-03,74.4161268,否,,
300160,秀强股份,2026-07-03,34.49888634,否,,
300161,华中数控,2026-07-03,49.22435988,否,,
300162,雷曼光电,2026-07-02,65.69955198,否,,
300163,先锋新材,2026-07-03,47.640885,是,RpsBreakoutStrategy,相对强度RPS领先，并出现价格突破。
300164,通源石油,2026-07-03,50.06879586,否,,
300165,天瑞仪器,2026-07-02,36.88968312,否,,
300166,东方国信,2026-07-02,326.9590625,否,,
300167,ST迪威迅,2026-07-03,31.86902753,否,,
300168,万达信息,2026-07-03,38.08183065,否,,
300169,天晟新材,2026-07-02,15.54166152,否,,
300170,汉得信息,2026-07-02,102.18818724,否,,
300171,东富龙,2026-07-03,109.27399727,否,,
300172,中电环保,2026-07-03,32.33971872,否,,
300173,ST福能,2026-07-02,17.47296672,否,,
300174,元力股份,2026-07-02,126.9987066,否,,
300175,朗源股份,2026-07-03,25.10531556,否,,
300176,鸿特科技,2026-07-03,23.7839959,否,,
300177,中海达,2026-07-02,76.108534,否,,
300179,四方达,2026-07-02,416.5477057,否,,
300180,华峰超纤,2026-07-03,28.95551244,否,,
300181,佐力药业,2026-07-03,119.63777761,否,,
300182,捷成股份,2026-07-02,150.61151808,否,,
300183,东软载波,2026-07-02,53.97669222,否,,
300184,力源信息,2026-07-03,137.05468777,否,,
300185,通裕重工,2026-07-03,25.73938549,否,,
300187,永清环保,2026-07-02,53.21510296,否,,
300188,国投智能,2026-07-02,133.48575282,否,,
300189,神农种业,2026-07-03,28.94616865,否,,
300190,维尔利,2026-07-03,47.00628612,否,,
300191,潜能恒信,2026-07-02,113.02707924,否,,
300192,科德教育,2026-07-02,66.0879975,否,,
300193,佳士科技,2026-07-03,26.52560973,否,,
300194,福安药业,2026-07-03,24.6098216,否,,
300195,长荣股份,2026-07-02,18.93222639,否,,
300196,长海股份,2026-07-01,100.7528846,否,,
300197,节能铁汉,2026-07-03,62.75575746,否,,
300198,*ST纳川,2026-07-03,22.83671488,否,,
300199,翰宇药业,2026-07-02,192.4178718,否,,
300200,高盟新材,2026-07-02,45.64392588,否,,
300201,海伦哲,2026-07-03,201.41729608,否,,
300203,聚光科技,2026-07-03,13.9937999,否,,
300204,舒泰神,2026-07-03,189.4569216,否,,
300205,*ST天喻,2026-07-03,28.84780685,否,,
300206,理邦仪器,2026-07-03,91.42600611,否,,
300207,欣旺达,2026-07-03,131.6439705,否,,
300209,行云科技,2026-07-03,108.75407256,否,,
300210,森远股份,2026-07-03,53.1941519,否,,
300211,*ST亿通,2026-07-03,52.069544,否,,
300212,*ST易录,2026-07-03,77.55617322,否,,
300213,佳讯飞鸿,2026-07-03,40.2593884,否,,
300214,日科化学,2026-06-26,34.9183675,否,,
300215,电科院,2026-07-03,125.14981696,否,,
300217,东方电热,2026-07-03,60.6558825,否,,
300218,安利股份,2026-07-03,31.26572025,否,,
300219,鸿利智汇,2026-07-03,47.68031268,否,,
300220,金运激光,2026-07-03,46.61325527,否,,
300221,银禧科技,2026-07-03,70.45929842,否,,
300222,科大智能,2026-07-03,85.3344492,否,,
300223,北京君正,2026-07-03,691.73726328,否,,
300224,正海磁材,2026-07-03,72.33660423,否,,
300225,金力泰,2026-07-03,64.5841845,否,,
300226,上海钢联,2026-07-03,153.7685014,否,,
300227,光韵达,2026-07-03,63.56491605,否,,
300228,富瑞特装,2026-07-03,51.54959983,否,,
300229,拓尔思,2026-07-03,72.97147782,否,,
300230,永利股份,2026-07-03,33.70509648,否,,
300231,银信科技,2026-07-03,89.44577976,否,,
300232,洲明科技,2026-07-03,57.23754701,否,,
300233,金城医药,2026-07-03,31.39469388,否,,
300234,开尔新材,2026-07-03,69.56949384,否,,
300235,方直科技,2026-07-03,73.413236,否,,
300236,上海新阳,2026-07-03,285.98790877,否,,
